slot,ref_tick,sz,shred_cnt
308017986,0,248,32
308017987,2,49288,51
308017987,7,33680,35
308017987,13,34250,36
308017987,15,37147,39
308017987,17,34171,36
308017987,18,34462,36
308017987,19,34798,36
308017987,20,34086,35
308017987,22,36139,38
308017987,25,33928,35
308017987,28,33823,35
308017987,32,38966,40
308017987,35,37029,38
308017987,38,33825,35
308017987,42,33971,35
308017987,46,35160,37
308017987,48,34458,36
308017987,52,35623,37
308017987,56,42103,44
308017987,57,36669,38
308017987,0,29325,32
308017988,1,37755,39
308017988,3,35434,37
308017988,3,35364,37
308017988,4,41701,43
308017988,4,33689,35
308017988,5,40517,42
308017988,6,41078,43
308017988,7,43078,45
308017988,8,44018,46
308017988,9,48596,50
308017988,11,46316,48
308017988,11,34555,36
308017988,12,34175,36
308017988,14,45984,48
308017988,16,37914,39
308017988,17,35889,37
308017988,18,34465,36
308017988,20,34452,36
308017988,22,34006,35
308017988,24,38316,40
308017988,27,35000,36
308017988,29,35402,37
308017988,30,34045,35
308017988,31,35147,37
308017988,33,33953,35
308017988,42,13114,14
308017988,51,36174,38
308017988,52,35001,36
308017988,62,15735,16
308017988,0,104,32
308017989,1,34605,36
308017989,3,35326,37
308017989,5,34181,36
308017989,12,34869,36
308017989,16,33922,35
308017989,17,34311,36
308017989,19,42616,44
308017989,21,33872,35
308017989,22,38297,40
308017989,23,34549,36
308017989,24,33875,35
308017989,25,34391,36
308017989,26,44202,46
308017989,28,44000,46
308017989,30,33980,35
308017989,32,35517,37
308017989,34,33651,35
308017989,43,440,1
308017989,53,488,1
308017989,56,34845,36
308017989,57,37292,39
308017989,0,30495,32
308017990,1,40665,42
308017990,3,39623,41
308017990,3,42271,44
308017990,10,34956,36
308017990,12,34342,36
308017990,17,37504,39
308017990,20,45407,47
308017990,22,48427,50
308017990,23,44985,47
308017990,25,41096,43
308017990,27,41098,43
308017990,29,34446,36
308017990,30,42837,44
308017990,31,38003,39
308017990,33,33990,35
308017990,34,35520,37
308017990,37,36285,38
308017990,39,41536,43
308017990,48,32476,34
308017990,53,34525,36
308017990,57,33918,35
308017990,0,21523,32
308017991,2,42064,44
308017991,4,33772,35
308017991,7,33704,35
308017991,10,33962,35
308017991,13,35304,37
308017991,16,43490,45
308017991,19,42542,44
308017991,21,38547,40
308017991,24,35488,37
308017991,28,41902,43
308017991,30,33845,35
308017991,33,51420,53
308017991,36,34371,36
308017991,39,34472,36
308017991,48,8258,9
308017991,58,488,1
308017991,59,41474,43
308017991,60,33636,35
308017991,0,8179,32
308017992,1,34892,36
308017992,2,36958,38
308017992,3,42252,44
308017992,4,36164,38
308017992,5,35313,37
308017992,6,37929,39
308017992,8,34057,35
308017992,9,35350,37
308017992,11,36231,38
308017992,13,36656,38
308017992,14,37794,39
308017992,15,43663,45
308017992,16,34127,36
308017992,17,34977,36
308017992,17,35273,37
308017992,19,43106,45
308017992,20,41971,44
308017992,22,34514,36
308017992,23,34365,36
308017992,25,35758,37
308017992,27,33816,35
308017992,29,33946,35
308017992,33,33950,35
308017992,35,34449,36
308017992,40,34572,36
308017992,50,4265,5
308017992,53,33691,35
308017992,62,15745,16
308017992,0,104,32
308017993,1,35814,37
308017993,6,34791,36
308017993,12,33944,35
308017993,19,34758,36
308017993,21,40308,42
308017993,23,33953,35
308017993,24,42424,44
308017993,25,43207,45
308017993,27,47975,50
308017993,28,38212,40
308017993,29,40455,42
308017993,30,45343,47
308017993,32,42208,44
308017993,34,35118,37
308017993,37,34552,36
308017993,41,38670,40
308017993,46,35882,37
308017993,50,33895,35
308017993,55,34107,35
308017993,0,33030,34
308017994,4,33964,35
308017994,10,33919,35
308017994,16,49220,51
308017994,19,33724,35
308017994,24,44047,46
308017994,26,37116,39
308017994,28,39429,41
308017994,28,36107,38
308017994,30,46144,48
308017994,31,34233,36
308017994,32,49376,51
308017994,33,36307,38
308017994,34,36500,38
308017994,37,38237,40
308017994,39,35632,37
308017994,49,24181,25
308017994,58,46960,49
308017994,59,38430,40
308017994,0,20308,32
308017995,6,34656,36
308017995,8,34476,36
308017995,10,34178,36
308017995,16,35477,37
308017995,18,34340,36
308017995,23,39515,41
308017995,26,34355,36
308017995,28,46519,48
308017995,29,39718,41
308017995,31,39786,41
308017995,32,34295,36
308017995,36,35602,37
308017995,38,33868,35
308017995,43,47644,49
308017995,46,41087,43
308017995,49,34183,36
308017995,50,41050,43
308017995,60,488,1
308017995,0,32515,34
308017996,1,37473,39
308017996,2,33898,35
308017996,3,36838,38
308017996,4,34191,36
308017996,5,40726,42
308017996,7,33661,35
308017996,8,34601,36
308017996,8,49448,51
308017996,9,35601,37
308017996,10,34110,35
308017996,11,41400,43
308017996,12,38571,40
308017996,13,37174,39
308017996,15,38679,40
308017996,17,33676,35
308017996,18,34827,36
308017996,20,37536,39
308017996,23,40470,42
308017996,25,33876,35
308017996,27,35556,37
308017996,30,34337,36
308017996,35,37040,38
308017996,39,35849,37
308017996,48,22284,23
308017996,51,34157,36
308017996,60,23648,24
308017996,0,200,32
308017997,3,33960,35
308017997,6,34013,35
308017997,11,34304,36
308017997,13,35404,37
308017997,15,40408,42
308017997,16,51819,54
308017997,17,36237,38
308017997,19,43449,45
308017997,21,34471,36
308017997,23,34096,35
308017997,24,39842,41
308017997,28,36624,38
308017997,29,41801,43
308017997,31,42999,45
308017997,33,33686,35
308017997,35,34034,35
308017997,39,34315,36
308017997,44,33840,35
308017997,52,41998,44
308017997,58,34541,36
308017997,0,12790,32
308017998,2,34798,36
308017998,6,34721,36
308017998,8,40860,42
308017998,10,34267,36
308017998,12,37708,39
308017998,13,34509,36
308017998,15,41806,43
308017998,17,33740,35
308017998,19,33665,35
308017998,20,36919,38
308017998,22,38777,40
308017998,24,41754,43
308017998,26,34008,35
308017998,28,34125,35
308017998,30,34877,36
308017998,33,33718,35
308017998,37,34380,36
308017998,42,34181,36
308017998,51,2721,3
308017998,57,44706,46
308017998,61,34393,36
308017998,0,9035,32
308017999,2,34307,36
308017999,4,33857,35
308017999,8,33700,35
308017999,11,39105,41
308017999,13,38338,40
308017999,15,42140,44
308017999,17,38257,40
308017999,21,39857,41
308017999,24,33927,35
308017999,26,33828,35
308017999,28,36670,38
308017999,30,34411,36
308017999,31,33799,35
308017999,33,35312,37
308017999,37,35397,37
308017999,46,12859,13
308017999,56,488,1
308017999,63,34393,36
308017999,0,22618,32
308018000,2,34495,36
308018000,3,34092,35
308018000,4,34932,36
308018000,4,39004,41
308018000,5,39357,41
308018000,6,34758,36
308018000,8,51360,53
308018000,9,44982,47
308018000,10,47017,49
308018000,11,38315,40
308018000,11,34317,36
308018000,12,51642,53
308018000,14,34700,36
308018000,15,35416,37
308018000,17,42178,44
308018000,19,33703,35
308018000,21,38525,40
308018000,22,39232,41
308018000,24,33811,35
308018000,27,34214,36
308018000,28,34424,36
308018000,38,21880,22
308018000,48,488,1
308018000,57,42714,44
308018000,59,38168,40
308018000,0,8451,32
308018001,4,37106,39
308018001,5,37075,39
308018001,8,34155,36
308018001,11,41261,43
308018001,14,51765,54
308018001,15,34559,36
308018001,16,35212,37
308018001,17,39534,41
308018001,18,37716,39
308018001,20,44507,46
308018001,22,35518,37
308018001,24,33712,35
308018001,25,39025,41
308018001,28,34192,36
308018001,29,34364,36
308018001,31,34234,36
308018001,33,34147,36
308018001,34,34015,35
308018001,40,35260,37
308018001,50,488,1
308018001,54,35386,37
308018001,62,35393,37
308018001,0,5619,32
308018002,2,34430,36
308018002,4,40506,42
308018002,6,34929,36
308018002,8,33679,35
308018002,10,35854,37
308018002,12,42724,44
308018002,14,37204,39
308018002,16,41501,43
308018002,18,38375,40
308018002,19,43953,46
308018002,21,39696,41
308018002,24,45110,47
308018002,26,40437,42
308018002,28,35200,37
308018002,29,39772,41
308018002,31,36569,38
308018002,33,33736,35
308018002,35,35696,37
308018002,39,35035,36
308018002,42,33756,35
308018002,52,25759,26
308018002,55,35509,37
308018002,0,19071,32
308018003,2,33801,35
308018003,5,33693,35
308018003,8,35109,37
308018003,11,34387,36
308018003,15,38743,40
308018003,17,40128,42
308018003,20,33634,35
308018003,23,36122,38
308018003,26,34229,36
308018003,29,37186,39
308018003,30,45107,47
308018003,33,33674,35
308018003,35,33944,35
308018003,41,34329,36
308018003,50,26892,28
308018003,56,36744,38
308018003,57,34945,36
308018003,58,40027,42
308018003,0,4574,32
308018004,1,37077,39
308018004,2,34254,36
308018004,3,39463,41
308018004,4,33785,35
308018004,4,33714,35
308018004,5,33907,35
308018004,6,40401,42
308018004,6,34604,36
308018004,7,38182,40
308018004,8,35410,37
308018004,8,35693,37
308018004,8,45695,47
308018004,10,40389,42
308018004,11,42185,44
308018004,13,44064,46
308018004,14,34165,36
308018004,15,40626,42
308018004,17,36908,38
308018004,19,34030,35
308018004,21,35166,37
308018004,24,37388,39
308018004,26,33711,35
308018004,30,34269,36
308018004,33,34577,36
308018004,42,18074,19
308018004,52,16414,17
308018004,62,488,1
308018004,0,104,32
308018005,1,40984,43
308018005,1,39081,41
308018005,2,34193,36
308018005,2,36678,38
308018005,4,37028,38
308018005,7,34136,36
308018005,11,33632,35
308018005,16,34856,36
308018005,19,35067,36
308018005,22,34579,36
308018005,24,45114,47
308018005,25,40576,42
308018005,27,34253,36
308018005,27,38708,40
308018005,29,41315,43
308018005,31,34031,35
308018005,33,43546,45
308018005,42,4581,5
308018005,52,488,1
308018005,56,50741,53
308018005,58,40014,42
308018005,59,53444,55
308018005,0,6357,32
308018006,0,34656,36
308018006,1,40817,42
308018006,2,33986,35
308018006,3,51762,54
308018006,4,34234,36
308018006,10,34927,36
308018006,14,35651,37
308018006,16,35640,37
308018006,21,37502,39
308018006,24,37521,39
308018006,25,37562,39
308018006,27,33826,35
308018006,29,38425,40
308018006,31,49229,51
308018006,32,44140,46
308018006,34,37002,38
308018006,35,51890,54
308018006,36,37685,39
308018006,37,51313,53
308018006,46,19801,20
308018006,56,25571,26
308018006,57,53702,56
308018006,0,19148,32
308018007,1,37849,39
308018007,2,35705,37
308018007,4,34466,36
308018007,8,34197,36
308018007,13,35620,37
308018007,19,36754,38
308018007,23,33682,35
308018007,25,36740,38
308018007,27,39103,41
308018007,29,44326,46
308018007,30,34295,36
308018007,32,36274,38
308018007,34,34241,36
308018007,36,36601,38
308018007,37,35009,36
308018007,39,33793,35
308018007,48,6875,7
308018007,58,488,1
308018007,59,35457,37
308018007,60,46707,48
308018007,0,29446,32
308018008,1,33839,35
308018008,2,34655,36
308018008,3,33727,35
308018008,4,39024,41
308018008,5,34124,35
308018008,7,35781,37
308018008,7,34959,36
308018008,9,48984,51
308018008,10,44681,46
308018008,11,47651,49
308018008,13,52618,54
308018008,14,53450,55
308018008,15,50050,52
308018008,16,44266,46
308018008,17,35135,37
308018008,17,36578,38
308018008,19,34461,36
308018008,21,36515,38
308018008,25,36509,38
308018008,29,33855,35
308018008,34,34121,35
308018008,39,34554,36
308018008,45,34988,36
308018008,52,33647,35
308018008,61,16179,17
308018008,0,2529,32
308018009,6,34893,36
308018009,9,37449,39
308018009,12,34787,36
308018009,16,33915,35
308018009,19,34744,36
308018009,21,34596,36
308018009,24,34408,36
308018009,26,34824,36
308018009,32,33823,35
308018009,38,33806,35
308018009,44,34061,35
308018009,48,37767,39
308018009,54,33652,35
308018009,55,34694,36
308018009,57,37022,38
308018009,0,24926,32
308018010,2,36411,38
308018010,3,48092,50
308018010,5,48377,50
308018010,6,44741,46
308018010,7,46323,48
308018010,8,38479,40
308018010,10,49533,51
308018010,11,33982,35
308018010,11,34124,35
308018010,14,34264,36
308018010,22,34050,35
308018010,26,33820,35
308018010,30,34882,36
308018010,33,33967,35
308018010,42,34044,35
308018010,51,6414,7
308018010,53,46766,48
308018010,54,37134,39
308018010,55,38086,40
308018010,0,4635,32
308018011,1,35616,37
308018011,2,48672,50
308018011,3,53658,56
308018011,4,33876,35
308018011,5,48735,50
308018011,7,34346,36
308018011,10,36015,37
308018011,13,33949,35
308018011,17,35240,37
308018011,20,34212,36
308018011,24,35666,37
308018011,30,34983,36
308018011,33,34913,36
308018011,36,35288,37
308018011,43,33997,35
308018011,53,488,1
308018011,62,33784,35
308018011,0,20166,32
308018012,1,38536,40
308018012,2,39708,41
308018012,3,40027,42
308018012,3,33827,35
308018012,4,35177,37
308018012,5,34473,36
308018012,5,43174,45
308018012,6,39450,41
308018012,6,35304,37
308018012,7,47527,49
308018012,7,34513,36
308018012,8,37219,39
308018012,9,49075,51
308018012,9,45387,47
308018012,10,34282,36
308018012,10,37542,39
308018012,11,33825,35
308018012,11,37093,39
308018012,12,33801,35
308018012,13,33679,35
308018012,14,34488,36
308018012,14,33823,35
308018012,15,35632,37
308018012,15,36057,37
308018012,16,33813,35
308018012,19,34480,36
308018012,22,33842,35
308018012,25,33828,35
308018012,28,34376,36
308018012,37,7423,8
308018012,47,5269,6
308018012,56,1011,1
308018012,0,392,32
308018013,1,45920,48
308018013,2,33992,35
308018013,8,34267,36
308018013,13,33635,35
308018013,15,35211,37
308018013,16,38014,39
308018013,19,36382,38
308018013,21,33815,35
308018013,22,34658,36
308018013,24,43702,45
308018013,25,48736,50
308018013,26,34362,36
308018013,27,39238,41
308018013,28,43589,45
308018013,30,43592,45
308018013,32,40040,42
308018013,33,45754,47
308018013,37,33847,35
308018013,46,16287,17
308018013,56,21638,22
308018013,0,392,32
308018014,1,46819,49
308018014,1,41593,43
308018014,2,35748,37
308018014,2,33795,35
308018014,2,33910,35
308018014,7,34912,36
308018014,10,35400,37
308018014,12,33797,35
308018014,14,33717,35
308018014,18,33669,35
308018014,22,41895,43
308018014,24,36405,38
308018014,26,50232,52
308018014,27,34182,36
308018014,28,39941,41
308018014,29,33859,35
308018014,30,34627,36
308018014,31,49744,52
308018014,32,37587,39
308018014,34,42700,44
308018014,36,35325,37
308018014,38,34674,36
308018014,47,33084,34
308018014,57,488,1
308018014,62,46151,48
308018014,63,36577,38
308018014,0,3023,32
308018015,2,38193,40
308018015,3,33899,35
308018015,5,34766,36
308018015,9,33860,35
308018015,17,34669,36
308018015,21,35960,37
308018015,24,33712,35
308018015,27,45045,47
308018015,30,49334,51
308018015,32,38222,40
308018015,33,40295,42
308018015,35,38861,40
308018015,36,35152,37
308018015,38,34982,36
308018015,40,34434,36
308018015,45,35316,37
308018015,49,33699,35
308018015,58,22969,24
308018015,60,51896,54
308018015,63,36360,38
308018015,0,19258,32
308018016,1,35665,37
308018016,2,37794,39
308018016,3,37475,39
308018016,4,38113,40
308018016,4,34121,35
308018016,5,34142,36
308018016,5,34965,36
308018016,6,43261,45
308018016,7,34346,36
308018016,8,47797,50
308018016,9,34652,36
308018016,10,48556,50
308018016,11,50890,53
308018016,12,35583,37
308018016,12,34231,36
308018016,13,36134,38
308018016,14,47422,49
308018016,16,33763,35
308018016,18,33911,35
308018016,21,36007,37
308018016,29,34868,36
308018016,31,33967,35
308018016,32,34092,35
308018016,35,33664,35
308018016,37,33660,35
308018016,43,34562,36
308018016,47,33637,35
308018016,56,7139,8
308018016,0,392,32
308018017,3,36964,38
308018017,4,34531,36
308018017,7,34411,36
308018017,9,33637,35
308018017,10,33970,35
308018017,15,33879,35
308018017,20,33916,35
308018017,22,45613,47
308018017,24,41254,43
308018017,25,41260,43
308018017,27,41713,43
308018017,29,51860,54
308018017,35,50802,53
308018017,36,42848,44
308018017,37,45652,47
308018017,38,34566,36
308018017,41,35358,37
308018017,50,22351,23
308018017,60,488,1
308018017,0,200,32
308018018,1,40984,43
308018018,2,40984,43
308018018,4,44268,46
308018018,5,33903,35
308018018,7,35281,37
308018018,8,34250,36
308018018,12,34016,35
308018018,19,42983,45
308018018,21,45246,47
308018018,23,33792,35
308018018,25,33653,35
308018018,26,46875,49
308018018,28,48725,50
308018018,30,45606,47
308018018,32,53161,55
308018018,33,37611,39
308018018,34,36285,38
308018018,37,34245,36
308018018,41,35868,37
308018018,44,35331,37
308018018,50,34303,36
308018018,59,4922,5
308018018,0,248,32
308018019,1,47042,49
308018019,2,35121,37
308018019,6,34438,36
308018019,7,36474,38
308018019,9,33881,35
308018019,14,33861,35
308018019,17,39370,41
308018019,20,35310,37
308018019,22,37702,39
308018019,24,39170,41
308018019,26,42424,44
308018019,27,34260,36
308018019,29,43556,45
308018019,32,39568,41
308018019,35,34291,36
308018019,37,36076,38
308018019,46,29347,30
308018019,52,34975,36
308018019,58,36371,38
308018019,0,1939,32
308018020,1,36439,38
308018020,3,35705,37
308018020,4,38234,40
308018020,4,35430,37
308018020,5,35478,37
308018020,7,35523,37
308018020,9,34768,36
308018020,9,38216,40
308018020,10,48720,50
308018020,11,34351,36
308018020,12,52682,55
308018020,13,39053,41
308018020,14,48862,51
308018020,16,33736,35
308018020,17,37793,39
308018020,19,42459,44
308018020,21,35595,37
308018020,23,33639,35
308018020,25,33884,35
308018020,28,35716,37
308018020,31,34986,36
308018020,35,33654,35
308018020,42,37811,39
308018020,51,44169,46
308018020,60,27229,28
308018020,0,200,32
308018021,3,34778,36
308018021,6,33982,35
308018021,10,34413,36
308018021,13,36152,38
308018021,15,48787,51
308018021,17,38133,40
308018021,19,46062,48
308018021,20,37213,39
308018021,22,47966,50
308018021,24,34628,36
308018021,25,37285,39
308018021,27,42748,44
308018021,29,44232,46
308018021,32,34306,36
308018021,34,33953,35
308018021,38,33696,35
308018021,48,11501,12
308018021,56,52110,54
308018021,0,25616,32
308018022,3,34221,36
308018022,9,34599,36
308018022,12,33674,35
308018022,15,37163,39
308018022,18,41652,43
308018022,21,49302,51
308018022,23,44908,47
308018022,25,48737,50
308018022,28,51884,54
